,MAE,MASE,prediction_trend_accuracy,noise_std,1-PTA,folder,experiment,noise_type
199,22040.61609825721,21.99943766365601,0.6987179487179488,0.125,0.3012820512820512,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
200,1844.2885581215655,1.8408428778630013,0.9743589743589745,0.0,0.0256410256410255,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
201,31999.265539148357,31.93948138169032,0.5448717948717948,0.5,0.4551282051282052,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
202,18584.48803442651,18.54976667628884,0.8269230769230769,0.0625,0.1730769230769231,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
203,31984.48285113324,31.924726312138723,0.4807692307692308,0.25,0.5192307692307692,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
204,35971.23226090316,35.90402728675104,0.4935897435897436,1.0,0.5064102564102564,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
205,13.060312947812289,1.194691263347118,0.5217391304347826,baseline,0.4782608695652174,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
206,10.8887485045281,0.9960475494825556,0.7391304347826086,0.25,0.2608695652173913,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
207,9.947156661213308,0.9099154978738286,0.782608695652174,0.0,0.217391304347826,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
208,12.53743303824162,1.146860858192206,0.7391304347826086,0.5,0.2608695652173913,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
209,9.672514027028845,0.8847925810713044,0.782608695652174,0.125,0.217391304347826,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
210,13.643010055984275,1.247993442788945,0.7391304347826086,1.0,0.2608695652173913,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
211,9.581896058234616,0.876503308367555,0.7391304347826086,0.0625,0.2608695652173913,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
212,12.654861663597218,1.1576026339321734,0.4130434782608695,baseline,0.5869565217391305,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
213,10.696120080809663,0.9784268771595932,0.782608695652174,0.25,0.217391304347826,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
214,10.553008177384088,0.9653357252563648,0.7391304347826086,0.0,0.2608695652173913,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
215,12.16722379822662,1.1129959924402422,0.8043478260869565,0.5,0.1956521739130434,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
216,10.09768368486045,0.9236849474090336,0.7391304347826086,0.125,0.2608695652173913,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
217,13.672284872082695,1.2506713546558834,0.6739130434782609,1.0,0.3260869565217391,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
218,10.323008282979332,0.9442965001233904,0.6956521739130435,0.0625,0.3043478260869565,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
219,13.086487271958504,1.1970855579177346,0.5434782608695652,baseline,0.4565217391304348,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
220,11.284345506861593,1.0322347591139525,0.717391304347826,0.25,0.2826086956521739,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
221,10.331262576338176,0.9450515610626128,0.7391304347826086,0.0,0.2608695652173913,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
222,12.536038276008938,1.1467332724091936,0.6739130434782609,0.5,0.3260869565217391,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
223,10.02078898664834,0.9166510099743944,0.7391304347826086,0.125,0.2608695652173913,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
224,13.635016772505166,1.247262257711213,0.6956521739130435,1.0,0.3043478260869565,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
225,10.02670112554578,0.9171918224891242,0.7391304347826086,0.0625,0.2608695652173913,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
226,12.701114059669386,1.161833568804645,0.3695652173913043,baseline,0.6304347826086957,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
227,11.374114214579263,1.0404463457168776,0.7608695652173914,0.25,0.2391304347826086,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
228,9.42411996703217,0.8620707508570402,0.7391304347826086,0.0,0.2608695652173913,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
229,12.6391453187362,1.1561649823251838,0.7608695652173914,0.5,0.2391304347826086,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
230,10.352635836393938,0.9470066786130038,0.8043478260869565,0.125,0.1956521739130434,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
231,13.515025939941408,1.2362861042362934,0.5434782608695652,1.0,0.4565217391304348,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
232,10.06394366665163,0.9205985814742876,0.7391304347826086,0.0625,0.2608695652173913,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
233,13.111797069604846,1.199400769983938,0.4782608695652174,baseline,0.5217391304347826,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
234,11.927921676635744,1.091105846690485,0.8043478260869565,0.25,0.1956521739130434,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
235,9.726408176698548,0.8897225448488341,0.7391304347826086,0.0,0.2608695652173913,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
236,13.297657026207968,1.2164022972250612,0.8043478260869565,0.5,0.1956521739130434,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
237,10.255783981654954,0.9381471616046452,0.782608695652174,0.125,0.217391304347826,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
238,13.923091970803084,1.273613917427848,0.5869565217391305,1.0,0.4130434782608695,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
239,9.694515584309896,0.8868051720688355,0.7608695652173914,0.0625,0.2391304347826086,real_world_rosenbaum_coherent_new/tl_multiplicative_results,rosenbaum_coherent_new,tl_multiplicative
240,12.456003812154137,0.9285131429112288,0.425,baseline,0.575,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
241,12.532246994018555,0.9341965705567318,0.425,0.25,0.575,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
242,13.013172203063965,0.9700463811452824,0.575,0.0,0.425,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
243,12.526528381347656,0.9337702856017632,0.425,0.5,0.575,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
244,12.53558390045166,0.9344453149796244,0.425,0.125,0.575,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
245,12.520100362141926,0.933291119056424,0.425,1.0,0.575,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
246,12.258691917419434,0.9138048391665624,0.575,0.0625,0.425,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
247,12.321769999186197,0.9185068952058292,0.425,baseline,0.575,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
248,12.888777033487957,0.960773539581659,0.525,0.25,0.475,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
249,12.91037789026896,0.9623837413543764,0.6,0.0,0.4,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
250,12.411022448221845,0.9251600781380428,0.425,0.5,0.575,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
251,12.69399497095744,0.9462538181854224,0.575,0.125,0.425,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
252,12.410416229248048,0.9251148885015318,0.425,1.0,0.575,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
253,12.701904276529946,0.9468434048848264,0.6,0.0625,0.4,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
254,12.18648924001058,0.9084226045479374,0.5,baseline,0.5,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
255,12.456740820566813,0.928568082040016,0.5,0.25,0.5,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
256,12.939689332326251,0.964568716535688,0.575,0.0,0.425,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
257,12.217237486521404,0.9107146840493032,0.55,0.5,0.4499999999999999,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
258,12.945712229410807,0.9650176838919724,0.525,0.125,0.475,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
259,12.098813143412272,0.9018869283199608,0.625,1.0,0.375,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
260,12.991370067596437,0.9684211753705878,0.575,0.0625,0.425,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
261,12.455006797790526,0.928438822049238,0.4,baseline,0.6,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
262,12.448904534657794,0.927983938476168,0.6,0.25,0.4,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
263,13.205781987508136,0.9844041735004204,0.6,0.0,0.4,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
264,12.586983210245767,0.9382767953966282,0.45,0.5,0.55,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
265,12.818545817057291,0.9555382644097872,0.6,0.125,0.4,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
266,12.570667940775555,0.937060599386922,0.425,1.0,0.575,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
267,13.185515243530274,0.9828934210607734,0.6,0.0625,0.4,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
268,12.262743937174475,0.9141068905832632,0.475,baseline,0.525,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
269,12.39700591023763,0.9241152374385114,0.475,0.25,0.525,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
270,13.080531833648685,0.9750675984829432,0.575,0.0,0.425,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
271,12.396843849182128,0.9241031568529354,0.475,0.5,0.525,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
272,11.8344149945577,0.8821777856546925,0.575,0.125,0.425,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
273,12.39990183766683,0.9243311097776244,0.475,1.0,0.525,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
274,12.380393555959063,0.922876895710702,0.575,0.0625,0.425,real_world_rosenbaum_incoherent/tl_multiplicative_results,rosenbaum_incoherent,tl_multiplicative
275,17.696874105341294,1.7617401489065254,0.7610294117647058,baseline,0.2389705882352941,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
276,16.495680163663977,1.642160183479891,0.7205882352941176,0.25,0.2794117647058823,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
277,15.711178413727705,1.5640623102892233,0.7426470588235294,0.0,0.2573529411764705,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
278,17.013958440892836,1.6937552642758045,0.4558823529411764,0.5,0.5441176470588236,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
279,16.171414205551148,1.6098792080979962,0.6911764705882353,0.125,0.3088235294117647,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
280,16.97313062286377,1.6896908173126908,0.4558823529411764,1.0,0.5441176470588236,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
281,16.237838628320134,1.616491820685026,0.6838235294117647,0.0625,0.3161764705882353,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
282,18.733010801427504,1.864888513209998,0.7794117647058824,baseline,0.2205882352941176,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
283,16.37959369547227,1.630603668439963,0.7022058823529411,0.25,0.2977941176470589,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
284,13.35231350966061,1.3292351321896028,0.8161764705882353,0.0,0.1838235294117647,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
285,16.957090303308824,1.6880939886980424,0.5,0.5,0.5,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
286,15.960641582489012,1.5888965989587454,0.7022058823529411,0.125,0.2977941176470589,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
287,16.98541563101376,1.6909138012113525,0.5,1.0,0.5,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
288,15.976631904489851,1.590488450270742,0.6360294117647058,0.0625,0.3639705882352941,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
289,18.446633990904864,1.836379437437048,0.7683823529411765,baseline,0.2316176470588234,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
290,16.275081254622513,1.6201993585031216,0.7536764705882353,0.25,0.2463235294117647,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
291,14.747817888259888,1.4681588809329569,0.8198529411764706,0.0,0.1801470588235294,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
292,17.00245219443826,1.692609806822608,0.5073529411764706,0.5,0.4926470588235294,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
293,15.542384711546054,1.5472587414642502,0.7463235294117647,0.125,0.2536764705882353,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
294,16.97710486423268,1.69008645670863,0.5220588235294118,1.0,0.4779411764705882,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
295,15.926004508747775,1.5854484463026697,0.7169117647058824,0.0625,0.2830882352941176,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
296,20.050276503619024,1.996023529513692,0.7720588235294118,baseline,0.2279411764705882,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
297,16.87286918707455,1.679709698852704,0.5992647058823529,0.25,0.4007352941176471,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
298,14.82545029483122,1.4758872586508989,0.8235294117647058,0.0,0.1764705882352941,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
299,17.03609282056023,1.6959587621986052,0.5220588235294118,0.5,0.4779411764705882,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
300,16.449796551311714,1.637592427526118,0.6397058823529411,0.125,0.3602941176470589,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
301,17.022974072175867,1.6946527786901864,0.5220588235294118,1.0,0.4779411764705882,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
302,16.63386817752614,1.6559169277879235,0.5808823529411765,0.0625,0.4191176470588235,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
303,18.78849412424424,1.8704119291996888,0.7683823529411765,baseline,0.2316176470588234,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
304,16.60208713868085,1.652753096041457,0.6544117647058824,0.25,0.3455882352941176,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
305,15.711623217638802,1.5641065909290643,0.8161764705882353,0.0,0.1838235294117647,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
306,16.991120735168458,1.6914817495949597,0.4779411764705882,0.5,0.5220588235294118,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
307,16.242996614119583,1.617005302931455,0.6323529411764706,0.125,0.3676470588235294,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
308,17.013777117112106,1.6937372133260962,0.4558823529411764,1.0,0.5441176470588236,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
309,16.267264438965743,1.6194211872906712,0.6397058823529411,0.0625,0.3602941176470589,real_world_lotka_volterra/tl_multiplicative_results,lotka_volterra,tl_multiplicative
310,21532.854696085164,26.38486753426325,0.4505494505494505,baseline,0.5494505494505495,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
311,1646.0227828811817,1.6429475221346217,0.9807692307692308,8.0,0.0192307692307691,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
312,23754.890839629126,23.710509629297363,0.4935897435897436,1024.0,0.5064102564102564,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
313,2287.059945913461,2.282787036844496,0.9807692307692308,0.0,0.0192307692307691,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
314,23939.62209177541,23.894895748451383,0.3333333333333333,64.0,0.6666666666666667,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
315,22609.44310182005,22.56720192897863,0.6282051282051282,512.0,0.3717948717948718,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
316,1370.0958855597528,1.3675361384288474,0.9807692307692308,4096.0,0.0192307692307691,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
317,3818.2963813530223,3.8111626666180713,0.9807692307692308,1.0,0.0192307692307691,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
318,21489.155771683672,26.331321901415382,0.5238095238095238,baseline,0.4761904761904761,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
319,842.6977378090659,0.8411233274781452,0.9294871794871796,8.0,0.0705128205128203,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
320,2416.989247081044,2.4124735913843502,0.9807692307692308,1024.0,0.0192307692307691,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
321,901.826890882555,0.9001420096849395,0.9743589743589745,0.0,0.0256410256410255,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
322,3392.94588126717,3.386606847936417,0.9807692307692308,64.0,0.0192307692307691,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
323,22388.799557864008,22.346970612870685,0.5192307692307693,512.0,0.4807692307692307,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
324,2785.7013650412086,2.7804968453051244,0.9807692307692308,4096.0,0.0192307692307691,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
325,1160.1127446771975,1.157945308586766,0.9807692307692308,1.0,0.0192307692307691,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
326,21523.81655342425,26.373792820750825,0.4725274725274725,baseline,0.5274725274725275,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
327,1484.2508263221152,1.4814778037663474,0.9551282051282052,8.0,0.0448717948717948,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
328,22062.310847355773,22.021091880502524,0.6730769230769231,1024.0,0.3269230769230768,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
329,1531.8528502747251,1.528990892962257,0.9743589743589745,0.0,0.0256410256410255,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
330,22274.99788590316,22.233381556323376,0.3269230769230769,64.0,0.6730769230769231,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
331,3691.9488538804944,3.685051193953351,0.9807692307692308,512.0,0.0192307692307691,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
332,24064.48475060096,24.01952512664596,0.3269230769230769,4096.0,0.6730769230769231,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
333,1775.5815912603025,1.7722642760768763,0.9807692307692308,1.0,0.0192307692307691,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
334,21478.68455804798,26.3184912020678,0.3278388278388278,baseline,0.6721611721611722,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
335,1708.180213341346,1.7049888240041071,0.967948717948718,8.0,0.032051282051282,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
336,11972.676972441624,11.95030844637533,0.3397435897435897,1024.0,0.6602564102564104,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
337,1099.4061856112637,1.0973521674516746,0.9294871794871796,0.0,0.0705128205128203,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
338,8089.276238410028,8.074163061397668,0.7051282051282051,64.0,0.2948717948717949,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
339,23413.051371480084,23.369308819075147,0.4679487179487179,512.0,0.5320512820512822,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
340,22890.33634529533,22.847570380224653,0.391025641025641,4096.0,0.608974358974359,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
341,1501.5511568509614,1.4987458121257005,0.967948717948718,1.0,0.032051282051282,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
342,21503.011793870188,26.348300110533632,0.5054945054945055,baseline,0.4945054945054945,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
343,1783.563433636676,1.7802312059946857,0.9807692307692308,8.0,0.0192307692307691,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
344,21732.911390367448,21.69230783979552,0.5192307692307693,1024.0,0.4807692307692307,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
345,1844.2885581215655,1.8408428778630013,0.9743589743589745,0.0,0.0256410256410255,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
346,11912.933872767857,11.89067696460334,0.9615384615384616,64.0,0.0384615384615384,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
347,23619.533567994506,23.57540524535576,0.282051282051282,512.0,0.7179487179487181,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
348,23363.15384078812,23.31950451183008,0.173076923076923,4096.0,0.826923076923077,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
349,2088.998347355769,2.0850954763359613,0.9743589743589745,1.0,0.0256410256410255,real_world_sir/tl_additive_derivative_results/tl_additive_derivative,sir,tl_additive_derivative
350,17.696874105341294,1.7617401489065254,0.7610294117647058,baseline,0.2389705882352941,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
351,14.706688341589537,1.46406439660515,0.7463235294117647,0.25,0.2536764705882353,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
352,15.711178413727705,1.5640623102892233,0.7426470588235294,0.0,0.2573529411764705,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
353,14.92439997807671,1.4857377909345948,0.7132352941176471,0.5,0.2867647058823529,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
354,16.500872588774737,1.6426770941915434,0.7205882352941176,0.125,0.2794117647058823,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
355,18.045187277064606,1.7964150465955315,0.6654411764705882,1.0,0.3345588235294118,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
356,18.045187277064606,1.7964150465955315,0.6654411764705882,0.0625,0.3345588235294118,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
357,18.733010801427504,1.864888513209998,0.7794117647058824,baseline,0.2205882352941176,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
358,16.517587397407084,1.6443410688163054,0.6875,0.25,0.3125,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
359,13.35231350966061,1.3292351321896028,0.8161764705882353,0.0,0.1838235294117647,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
360,16.479946683547077,1.6405939010144697,0.7279411764705882,0.5,0.2720588235294118,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
361,15.069511225756475,1.5001837495583383,0.7647058823529411,0.125,0.2352941176470588,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
362,15.817994947096878,1.574695994762725,0.7426470588235294,1.0,0.2573529411764705,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
363,15.817994947096878,1.574695994762725,0.7426470588235294,0.0625,0.2573529411764705,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
364,18.446633990904864,1.836379437437048,0.7683823529411765,baseline,0.2316176470588234,real_world_lotka_volterra/tl_additive_derivative_results/tl_additive_derivative,lotka_volterra,tl_additive_derivative
