index,1,2,3,4,5
60,55.604775925556815,44.98511369600565,35.73465062515261,28.27725871722039,22.357165057893003
61,56.51268765989137,45.413014985564814,35.994763110412826,28.448981201899397,22.47095293344021
62,46.38949808991632,37.33067542317785,29.712204490339243,23.585973996920067,18.728294561779016
63,6.076190305066337,8.243288757980595,22.17214074699078,58.73138366446393,60.35940024761309
64,3.294855425567621,4.925910458641045,21.74740694855617,80.23399313807715,72.93484963432498
65,5.414765666715294,8.167667505240942,27.206890988359103,65.85412496123915,61.53719492652235
66,13.454242002766057,20.75003656302249,35.720883582043946,44.12971735906366,40.920219013997
67,23.36045655166925,27.34207354558208,30.24215872047578,30.58839510388192,28.83580253947436
68,34.841534946535575,32.552815515622605,28.60514775235136,24.568955032881505,21.078335105341655
69,37.985927141854134,32.89272385524398,27.48298462442957,22.745790843058664,18.909281246726835
70,38.954189872836785,32.53924963365162,26.600722062761157,21.64940015163318,17.710504000582265
71,35.06696371868041,28.969774800559247,23.673870844171685,19.371070413364773,16.039892139736907
72,25.31490995424908,21.043459532218872,17.679889971563444,15.282219253272196,14.020300792065242
73,13.974806379530282,11.649970476566336,10.280128817275072,10.338070978690816,13.65165821940902
74,5.585989737235643,4.905317220859845,5.288084231448069,9.9393279080175585,40.95345600101321
75,2.7979991406940345,3.123123301587881,7.323475179069061,54.58482144053816,84.59709301914
76,4.704805710876398,16.113110647208256,73.12249561632957,73.72140831322008,58.98566754180493
77,13.203468679218574,25.793961328813037,45.77294886701796,48.35023225412368,41.29569099818802
78,24.431176608255083,29.322999854467607,32.01278135052294,31.38708477623212,28.73249019811905
79,34.74016661264766,32.97231041054511,29.19465396346512,25.15304252370086,21.58543036459961
80,42.0586288382342,36.2113447295796,29.865094539007192,24.331753055384265,19.822277853699024
81,42.958222743562274,35.12554150260375,28.238881712705965,22.611711502222995,18.134345361484336
82,43.075128992948535,34.087022008426,26.925784028709423,21.26188443474461,16.79579724676097
83,41.464685798981726,32.76067908937262,25.857737546895805,20.40646183690177,16.110181983774442
84,29.91263427359635,23.689313070090307,18.763856399353763,14.89016487555977,11.873291959843275
85,15.303034949169,12.351061222234684,10.19509465525988,8.88840391623715,8.862850506020445
86,5.702850470120069,4.970079370101317,5.2369421487595655,9.283440098042025,37.09948091865457
